opsid,zplk_pk_seq,taxa_004,cruise_name,station,event_number,net_number,zoo_aliquot,zooplankton_count,conc_10m2,conc_100m3,vial_number,zoo_stage_000,zoo_stage_013,zoo_stage_020,zoo_stage_021,zoo_stage_022,zoo_stage_023,zoo_stage_024,zoo_stage_028,zoo_stage_029,zoo_stage_030,zoo_stage_050,zoo_stage_051,zoo_stage_054,zoo_stage_999,net_pk_seq,gear,gear_volume_filtered,sample_jar_count,sample_type,flowmeter_calibration_factor,flowmeter_revolutions,flag_region,flag_clogging,net_comment,event_pk_seq,operation,event_date,formated_event_date,latitude,longitude,region,region_nvl,plankton_stratum,groundfish_stratum,surface_temperature,surface_temperature_nvl,tow_profile,tow_protocol,tow_maximum_depth,bottom_depth_max_wire_out,bio_volume_zoo,bio_volume_zoo_1m2,bio_volume_zoo_100m3,bio_volume_large_conc_1m2,bio_volume_large_conc_100m3,total_zoo_count,total_large_zoo_count,total_large_zoo_length,large_zoo_mean_length,taxa_name
2011003HB,528420,109,HB1103,79,791,2,64,1,240.96,12.11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Centropages hamatus
2011003HB,528450,138,HB1103,79,791,2,64,49,11806.85,593.31,5,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Oithona
2011003HB,528424,143,HB1103,79,791,2,64,56,13493.54,678.07,1,18,0,0,0,0,0,35,0,0,0,0,0,0,3,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Nannocalanus minor
2011003HB,528448,146,HB1103,79,791,2,64,16,3855.3,193.73,5,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Mecynocera clausi
2011003HB,528422,157,HB1103,79,791,2,64,13,3132.43,157.41,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Clausocalanus arcuicornis
2011003HB,528453,176,HB1103,79,791,2,64,22,5301.03,266.38,5,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Pleuromamma borealis
2011003HB,528431,200,HB1103,79,791,2,64,55,13252.59,665.96,6,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Chaetognatha
2011003HB,528457,300,HB1103,79,791,2,64,3,722.87,36.33,8,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Thecosomata
2011003HB,528443,457,HB1103,79,791,2,64,54,13011.63,653.85,7,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Hyperiidea
2011003HB,528438,605,HB1103,79,791,2,64,1,240.96,12.11,8,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Evadne
2011003HB,528428,700,HB1103,79,791,2,64,8,1927.65,96.87,8,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Appendicularia
2011003HB,528446,701,HB1103,79,791,2,64,8,1927.65,96.87,8,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Oikopleura
2011003HB,528442,1100,HB1103,79,791,2,64,1,240.96,12.11,8,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Gastropoda
2011003HB,528436,1500,HB1103,79,791,2,64,3,722.87,36.33,8,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Echinoderemata
2011003HB,528454,1800,HB1103,79,791,2,64,6,1445.74,72.65,8,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Siphonophora
2011003HB,528437,2000,HB1103,79,791,2,64,11,2650.52,133.19,8,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Euphausiacea
2011003HB,528426,2002,HB1103,79,791,2,64,3,722.87,36.33,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Meganyctiphanes norvegica
2011003HB,528427,2019,HB1103,79,791,2,64,1,240.96,12.11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Nematoscelis megalops
2011003HB,528432,2350,HB1103,79,791,2,64,5,1204.78,60.54,8,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Cnidaria
2011003HB,528456,3400,HB1103,79,791,2,64,1,240.96,12.11,8,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Thaliacea
2011003HB,528452,3403,HB1103,79,791,2,64,2,481.91,24.22,8,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Salpidae
2011003HB,528447,3600,HB1103,79,791,2,64,13,3132.43,157.41,8,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Ostracoda
2011003HB,528440,3900,HB1103,79,791,2,64,1,240.96,12.11,8,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Foraminifera
2011003HB,528451,4002,HB1103,79,791,2,64,3,722.87,36.33,5,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Pleuromamma abdominalis
2011003HB,528435,4020,HB1103,79,791,2,64,19,4578.17,230.06,5,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Centropages bradyi
2011003HB,528429,4027,HB1103,79,791,2,64,20,4819.12,242.17,5,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Acartia
2011003HB,528445,4030,HB1103,79,791,2,64,1,240.96,12.11,5,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Heterorhabdidae
2011003HB,528434,4042,HB1103,79,791,2,64,1,240.96,12.11,5,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Candacia
2011003HB,528455,4057,HB1103,79,791,2,64,87,20963.18,1053.43,4,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Pleuromamma
2011003HB,528430,4061,HB1103,79,791,2,64,3,722.87,36.33,5,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Aetideidae
2011003HB,528444,4062,HB1103,79,791,2,64,1,240.96,12.11,5,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Euchaetidae
2011003HB,528460,4066,HB1103,79,791,2,64,2,481.91,24.22,5,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Scolecithricidae
2011003HB,528439,4098,HB1103,79,791,2,64,3,722.87,36.33,5,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Clausocalanus
2011003HB,528458,4100,HB1103,79,791,2,64,2,481.91,24.22,5,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Rhincalanus
2011003HB,528449,4108,HB1103,79,791,2,64,2,481.91,24.22,5,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Neocalanus
2011003HB,528433,4129,HB1103,79,791,2,64,3,722.87,36.33,5,,,,,,,,,,,,,,,72637,6B3Z,528.561,1,Z,0.3141,5759,1,N,Manual Load Prgm.,70105,BON/CTD,52:00.0,7/22/2011 8:52,39.7067,-69.585,SNE,SNE,61,,18,18,OBL,OT,199,1975,20,7.53,3.78,3.76,1.89,608,1,,,Calocalanus
2011003HB,528461,101,HB1103,80,801,2,256,420,611133.46,94020.53,1,23,0,1,6,103,134,153,0,0,0,0,0,0,0,72639,6B3Z,114.358,1,Z,0.3141,1246,1,N,Manual Load Prgm.,70107,BON/CTD,58:00.0,7/23/2011 8:58,40.4883,-70.08,SNE,SNE,23,1100,20,20,OBL,OT,65,69,70,39.79,61.21,2.27,3.5,840,1,,,Calanus finmarchicus
2011003HB,528466,102,HB1103,80,801,2,256,84,122226.69,18804.11,3,75,0,0,0,0,0,8,0,0,0,0,0,0,1,72639,6B3Z,114.358,1,Z,0.3141,1246,1,N,Manual Load Prgm.,70107,BON/CTD,58:00.0,7/23/2011 8:58,40.4883,-70.08,SNE,SNE,23,1100,20,20,OBL,OT,65,69,70,39.79,61.21,2.27,3.5,840,1,,,Pseudocalanus minutus
2011003HB,528463,103,HB1103,80,801,2,256,149,216806.87,33354.9,2,42,0,0,0,0,13,94,0,0,0,0,0,0,0,72639,6B3Z,114.358,1,Z,0.3141,1246,1,N,Manual Load Prgm.,70107,BON/CTD,58:00.0,7/23/2011 8:58,40.4883,-70.08,SNE,SNE,23,1100,20,20,OBL,OT,65,69,70,39.79,61.21,2.27,3.5,840,1,,,Centropages typicus
2011003HB,528467,104,HB1103,80,801,2,256,64,93125.1,14326.94,4,49,0,0,0,0,1,14,0,0,0,0,0,0,0,72639,6B3Z,114.358,1,Z,0.3141,1246,1,N,Manual Load Prgm.,70107,BON/CTD,58:00.0,7/23/2011 8:58,40.4883,-70.08,SNE,SNE,23,1100,20,20,OBL,OT,65,69,70,39.79,61.21,2.27,3.5,840,1,,,Temora longicornis
2011003HB,528478,108,HB1103,80,801,2,256,4,5820.32,895.43,5,,,,,,,,,,,,,,,72639,6B3Z,114.358,1,Z,0.3141,1246,1,N,Manual Load Prgm.,70107,BON/CTD,58:00.0,7/23/2011 8:58,40.4883,-70.08,SNE,SNE,23,1100,20,20,OBL,OT,65,69,70,39.79,61.21,2.27,3.5,840,1,,,Tortanus discaudatus
2011003HB,528462,109,HB1103,80,801,2,256,15,21826.19,3357.88,5,14,0,0,0,0,0,1,0,0,0,0,0,0,0,72639,6B3Z,114.358,1,Z,0.3141,1246,1,N,Manual Load Prgm.,70107,BON/CTD,58:00.0,7/23/2011 8:58,40.4883,-70.08,SNE,SNE,23,1100,20,20,OBL,OT,65,69,70,39.79,61.21,2.27,3.5,840,1,,,Centropages hamatus
2011003HB,528465,135,HB1103,80,801,2,256,6,8730.48,1343.15,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,72639,6B3Z,114.358,1,Z,0.3141,1246,1,N,Manual Load Prgm.,70107,BON/CTD,58:00.0,7/23/2011 8:58,40.4883,-70.08,SNE,SNE,23,1100,20,20,OBL,OT,65,69,70,39.79,61.21,2.27,3.5,840,1,,,Paracalanus parvus
2011003HB,528475,138,HB1103,80,801,2,256,5,7275.4,1119.29,5,,,,,,,,,,,,,,,72639,6B3Z,114.358,1,Z,0.3141,1246,1,N,Manual Load Prgm.,70107,BON/CTD,58:00.0,7/23/2011 8:58,40.4883,-70.08,SNE,SNE,23,1100,20,20,OBL,OT,65,69,70,39.79,61.21,2.27,3.5,840,1,,,Oithona
2011003HB,528464,157,HB1103,80,801,2,256,7,10185.56,1567.01,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,72639,6B3Z,114.358,1,Z,0.3141,1246,1,N,Manual Load Prgm.,70107,BON/CTD,58:00.0,7/23/2011 8:58,40.4883,-70.08,SNE,SNE,23,1100,20,20,OBL,OT,65,69,70,39.79,61.21,2.27,3.5,840,1,,,Clausocalanus arcuicornis
2011003HB,528470,200,HB1103,80,801,2,256,16,23281.27,3581.73,6,,,,,,,,,,,,,,,72639,6B3Z,114.358,1,Z,0.3141,1246,1,N,Manual Load Prgm.,70107,BON/CTD,58:00.0,7/23/2011 8:58,40.4883,-70.08,SNE,SNE,23,1100,20,20,OBL,OT,65,69,70,39.79,61.21,2.27,3.5,840,1,,,Chaetognatha
2011003HB,528477,300,HB1103,80,801,2,256,10,14550.8,2238.58,6,,,,,,,,,,,,,,,72639,6B3Z,114.358,1,Z,0.3141,1246,1,N,Manual Load Prgm.,70107,BON/CTD,58:00.0,7/23/2011 8:58,40.4883,-70.08,SNE,SNE,23,1100,20,20,OBL,OT,65,69,70,39.79,61.21,2.27,3.5,840,1,,,Thecosomata
2011003HB,528472,457,HB1103,80,801,2,256,52,75664.14,11640.64,6,,,,,,,,,,,,,,,72639,6B3Z,114.358,1,Z,0.3141,1246,1,N,Manual Load Prgm.,70107,BON/CTD,58:00.0,7/23/2011 8:58,40.4883,-70.08,SNE,SNE,23,1100,20,20,OBL,OT,65,69,70,39.79,61.21,2.27,3.5,840,1,,,Hyperiidea
2011003HB,528468,700,HB1103,80,801,2,256,1,1455.08,223.86,6,,,,,,,,,,,,,,,72639,6B3Z,114.358,1,Z,0.3141,1246,1,N,Manual Load Prgm.,70107,BON/CTD,58:00.0,7/23/2011 8:58,40.4883,-70.08,SNE,SNE,23,1100,20,20,OBL,OT,65,69,70,39.79,61.21,2.27,3.5,840,1,,,Appendicularia
2011003HB,528469,1000,HB1103,80,801,2,256,1,1455.08,223.86,6,,,,,,,,,,,,,,,72639,6B3Z,114.358,1,Z,0.3141,1246,1,N,Manual Load Prgm.,70107,BON/CTD,58:00.0,7/23/2011 8:58,40.4883,-70.08,SNE,SNE,23,1100,20,20,OBL,OT,65,69,70,39.79,61.21,2.27,3.5,840,1,,,Brachyura
2011003HB,528474,1300,HB1103,80,801,2,256,1,1455.08,223.86,6,,,,,,,,,,,,,,,72639,6B3Z,114.358,1,Z,0.3141,1246,1,N,Manual Load Prgm.,70107,BON/CTD,58:00.0,7/23/2011 8:58,40.4883,-70.08,SNE,SNE,23,1100,20,20,OBL,OT,65,69,70,39.79,61.21,2.27,3.5,840,1,,,Bivalvia
2011003HB,528471,2350,HB1103,80,801,2,256,2,2910.16,447.72,6,,,,,,,,,,,,,,,72639,6B3Z,114.358,1,Z,0.3141,1246,1,N,Manual Load Prgm.,70107,BON/CTD,58:00.0,7/23/2011 8:58,40.4883,-70.08,SNE,SNE,23,1100,20,20,OBL,OT,65,69,70,39.79,61.21,2.27,3.5,840,1,,,Cnidaria
2011003HB,528473,2800,HB1103,80,801,2,256,2,2910.16,447.72,6,,,,,,,,,,,,,,,72639,6B3Z,114.358,1,Z,0.3141,1246,1,N,Manual Load Prgm.,70107,BON/CTD,58:00.0,7/23/2011 8:58,40.4883,-70.08,SNE,SNE,23,1100,20,20,OBL,OT,65,69,70,39.79,61.21,2.27,3.5,840,1,,,Mysida
2011003HB,528476,4057,HB1103,80,801,2,256,1,1455.08,223.86,5,,,,,,,,,,,,,,,72639,6B3Z,114.358,1,Z,0.3141,1246,1,N,Manual Load Prgm.,70107,BON/CTD,58:00.0,7/23/2011 8:58,40.4883,-70.08,SNE,SNE,23,1100,20,20,OBL,OT,65,69,70,39.79,61.21,2.27,3.5,840,1,,,Pleuromamma
2011003HB,528479,101,HB1103,81,811,2,512,37,36780.04,8757.15,4,9,0,0,0,9,10,9,0,0,0,0,0,0,0,72640,6B3Z,216.326,1,Z,0.3141,2357,1,N,Lost communication with CTD on upcast. Max wire out info (90m) from deck (not CTD event log or Seasave.exe.)Manual Load Prgm.,70109,BON/CTD,48:00.0,7/23/2011 15:48,40.8517,-70.385,SNE,SNE,24,1090,0,0,OBL,OT,42,51,38,7.38,17.57,,,527,,,,Calanus finmarchicus
2011003HB,528483,102,HB1103,81,811,2,512,226,224656.49,53489.64,1,175,0,0,0,0,0,40,0,0,0,0,0,0,11,72640,6B3Z,216.326,1,Z,0.3141,2357,1,N,Lost communication with CTD on upcast. Max wire out info (90m) from deck (not CTD event log or Seasave.exe.)Manual Load Prgm.,70109,BON/CTD,48:00.0,7/23/2011 15:48,40.8517,-70.385,SNE,SNE,24,1090,0,0,OBL,OT,42,51,38,7.38,17.57,,,527,,,,Pseudocalanus minutus
2011003HB,528481,103,HB1103,81,811,2,512,43,42744.38,10177.23,3,32,0,0,0,0,2,9,0,0,0,0,0,0,0,72640,6B3Z,216.326,1,Z,0.3141,2357,1,N,Lost communication with CTD on upcast. Max wire out info (90m) from deck (not CTD event log or Seasave.exe.)Manual Load Prgm.,70109,BON/CTD,48:00.0,7/23/2011 15:48,40.8517,-70.385,SNE,SNE,24,1090,0,0,OBL,OT,42,51,38,7.38,17.57,,,527,,,,Centropages typicus
2011003HB,528484,104,HB1103,81,811,2,512,95,94435.25,22484.58,2,52,0,0,0,0,7,36,0,0,0,0,0,0,0,72640,6B3Z,216.326,1,Z,0.3141,2357,1,N,Lost communication with CTD on upcast. Max wire out info (90m) from deck (not CTD event log or Seasave.exe.)Manual Load Prgm.,70109,BON/CTD,48:00.0,7/23/2011 15:48,40.8517,-70.385,SNE,SNE,24,1090,0,0,OBL,OT,42,51,38,7.38,17.57,,,527,,,,Temora longicornis
2011003HB,528486,107,HB1103,81,811,2,512,19,18887.05,4496.92,4,,,,,,,,,,,,,,,72640,6B3Z,216.326,1,Z,0.3141,2357,1,N,Lost communication with CTD on upcast. Max wire out info (90m) from deck (not CTD event log or Seasave.exe.)Manual Load Prgm.,70109,BON/CTD,48:00.0,7/23/2011 15:48,40.8517,-70.385,SNE,SNE,24,1090,0,0,OBL,OT,42,51,38,7.38,17.57,,,527,,,,Acartia longiremis
2011003HB,528497,108,HB1103,81,811,2,512,6,5964.33,1420.08,4,,,,,,,,,,,,,,,72640,6B3Z,216.326,1,Z,0.3141,2357,1,N,Lost communication with CTD on upcast. Max wire out info (90m) from deck (not CTD event log or Seasave.exe.)Manual Load Prgm.,70109,BON/CTD,48:00.0,7/23/2011 15:48,40.8517,-70.385,SNE,SNE,24,1090,0,0,OBL,OT,42,51,38,7.38,17.57,,,527,,,,Tortanus discaudatus
2011003HB,528480,109,HB1103,81,811,2,512,40,39762.21,9467.19,4,36,0,0,0,0,0,4,0,0,0,0,0,0,0,72640,6B3Z,216.326,1,Z,0.3141,2357,1,N,Lost communication with CTD on upcast. Max wire out info (90m) from deck (not CTD event log or Seasave.exe.)Manual Load Prgm.,70109,BON/CTD,48:00.0,7/23/2011 15:48,40.8517,-70.385,SNE,SNE,24,1090,0,0,OBL,OT,42,51,38,7.38,17.57,,,527,,,,Centropages hamatus
2011003HB,528492,132,HB1103,81,811,2,512,2,1988.11,473.36,4,,,,,,,,,,,,,,,72640,6B3Z,216.326,1,Z,0.3141,2357,1,N,Lost communication with CTD on upcast. Max wire out info (90m) from deck (not CTD event log or Seasave.exe.)Manual Load Prgm.,70109,BON/CTD,48:00.0,7/23/2011 15:48,40.8517,-70.385,SNE,SNE,24,1090,0,0,OBL,OT,42,51,38,7.38,17.57,,,527,,,,Eurytemora
2011003HB,528482,135,HB1103,81,811,2,512,5,4970.28,1183.4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,72640,6B3Z,216.326,1,Z,0.3141,2357,1,N,Lost communication with CTD on upcast. Max wire out info (90m) from deck (not CTD event log or Seasave.exe.)Manual Load Prgm.,70109,BON/CTD,48:00.0,7/23/2011 15:48,40.8517,-70.385,SNE,SNE,24,1090,0,0,OBL,OT,42,51,38,7.38,17.57,,,527,,,,Paracalanus parvus
2011003HB,528494,138,HB1103,81,811,2,512,33,32803.82,7810.43,4,,,,,,,,,,,,,,,72640,6B3Z,216.326,1,Z,0.3141,2357,1,N,Lost communication with CTD on upcast. Max wire out info (90m) from deck (not CTD event log or Seasave.exe.)Manual Load Prgm.,70109,BON/CTD,48:00.0,7/23/2011 15:48,40.8517,-70.385,SNE,SNE,24,1090,0,0,OBL,OT,42,51,38,7.38,17.57,,,527,,,,Oithona
2011003HB,528489,200,HB1103,81,811,2,512,7,6958.39,1656.76,5,,,,,,,,,,,,,,,72640,6B3Z,216.326,1,Z,0.3141,2357,1,N,Lost communication with CTD on upcast. Max wire out info (90m) from deck (not CTD event log or Seasave.exe.)Manual Load Prgm.,70109,BON/CTD,48:00.0,7/23/2011 15:48,40.8517,-70.385,SNE,SNE,24,1090,0,0,OBL,OT,42,51,38,7.38,17.57,,,527,,,,Chaetognatha
2011003HB,528493,202,HB1103,81,811,2,512,4,3976.22,946.72,5,,,,,,,,,,,,,,,72640,6B3Z,216.326,1,Z,0.3141,2357,1,N,Lost communication with CTD on upcast. Max wire out info (90m) from deck (not CTD event log or Seasave.exe.)Manual Load Prgm.,70109,BON/CTD,48:00.0,7/23/2011 15:48,40.8517,-70.385,SNE,SNE,24,1090,0,0,OBL,OT,42,51,38,7.38,17.57,,,527,,,,Sagitta elegans
2011003HB,528496,300,HB1103,81,811,2,512,1,994.06,236.68,5,,,,,,,,,,,,,,,72640,6B3Z,216.326,1,Z,0.3141,2357,1,N,Lost communication with CTD on upcast. Max wire out info (90m) from deck (not CTD event log or Seasave.exe.)Manual Load Prgm.,70109,BON/CTD,48:00.0,7/23/2011 15:48,40.8517,-70.385,SNE,SNE,24,1090,0,0,OBL,OT,42,51,38,7.38,17.57,,,527,,,,Thecosomata
